"2024","08202","01","G9037","  ","0000040.68","0000040.68"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","08202","99","G9037","  ","0000038.43","0000038.43"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","03","G9037","  ","0000040.93","0000040.93"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","04","G9037","  ","0000042.47","0000042.47"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","99","G9037","  ","0000039.39","0000039.39"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09202","20","G9037","  ","0000040.06","0000040.06"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09202","50","G9037","  ","0000040.06","0000040.06"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10112","00","G9037","  ","0000036.81","0000036.81"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10212","01","G9037","  ","0000040.06","0000040.06"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10212","99","G9037","  ","0000037.81","0000037.81"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10312","35","G9037","  ","0000037.30","0000037.30"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11202","01","G9037","  ","0000037.99","0000037.99"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11302","00","G9037","  ","0000039.34","0000039.34"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11402","16","G9037","  ","0000037.68","0000037.68"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11502","00","G9037","  ","0000038.05","0000038.05"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12102","01","G9037","  ","0000039.89","0000039.89"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12202","01","G9037","  ","0000045.02","0000045.02"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12302","01","G9037","  ","0000042.27","0000042.27"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12302","99","G9037","  ","0000040.45","0000040.45"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12402","01","G9037","  ","0000044.58","0000044.58"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12402","99","G9037","  ","0000042.92","0000042.92"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12502","01","G9037","  ","0000041.68","0000041.68"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12502","99","G9037","  ","0000038.41","0000038.41"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13102","00","G9037","  ","0000042.43","0000042.43"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","01","G9037","  ","0000045.31","0000045.31"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","02","G9037","  ","0000046.32","0000046.32"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","03","G9037","  ","0000043.26","0000043.26"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13282","99","G9037","  ","0000038.59","0000038.59"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13292","04","G9037","  ","0000045.62","0000045.62"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14112","03","G9037","  ","0000039.72","0000039.72"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14112","99","G9037","  ","0000037.77","0000037.77"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14212","01","G9037","  ","0000044.47","0000044.47"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14212","99","G9037","  ","0000041.19","0000041.19"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14312","40","G9037","  ","0000040.48","0000040.48"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14412","01","G9037","  ","0000040.98","0000040.98"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14512","50","G9037","  ","0000039.17","0000039.17"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","15102","00","G9037","  ","0000037.41","0000037.41"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","15202","00","G9037","  ","0000038.24","0000038.24"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","05","G9038","  ","0000061.08","0000061.08"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","09","G9038","  ","0000061.71","0000061.71"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","51","G9038","  ","0000057.88","0000057.88"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","52","G9038","  ","0000061.13","0000061.13"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","53","G9038","  ","0000057.78","0000057.78"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","54","G9038","  ","0000051.92","0000051.92"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","55","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","56","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","57","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","58","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","59","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","60","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","61","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","62","G9038","  ","0000052.31","0000052.31"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","63","G9038","  ","0000053.65","0000053.65"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","64","G9038","  ","0000053.89","0000053.89"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","65","G9038","  ","0000061.99","0000061.99"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","66","G9038","  ","0000054.53","0000054.53"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","67","G9038","  ","0000055.33","0000055.33"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","68","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","69","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","70","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01112","75","G9038","  ","0000051.64","0000051.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","17","G9038","  ","0000054.30","0000054.30"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","18","G9038","  ","0000055.02","0000055.02"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","71","G9038","  ","0000051.66","0000051.66"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","72","G9038","  ","0000054.38","0000054.38"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","73","G9038","  ","0000052.59","0000052.59"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01182","74","G9038","  ","0000053.82","0000053.82"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01212","01","G9038","  ","0000052.68","0000052.68"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","01312","00","G9038","  ","0000049.62","0000049.62"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02102","01","G9038","  ","0000062.90","0000062.90"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02202","00","G9038","  ","0000046.62","0000046.62"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02302","01","G9038","  ","0000052.12","0000052.12"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02302","99","G9038","  ","0000048.88","0000048.88"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02402","02","G9038","  ","0000056.00","0000056.00"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","02402","99","G9038","  ","0000050.68","0000050.68"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03102","00","G9038","  ","0000049.03","0000049.03"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03202","01","G9038","  ","0000049.89","0000049.89"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03302","01","G9038","  ","0000048.97","0000048.97"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03402","02","G9038","  ","0000048.70","0000048.70"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03502","09","G9038","  ","0000048.16","0000048.16"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","03602","21","G9038","  ","0000049.41","0000049.41"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04112","01","G9038","  ","0000051.06","0000051.06"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04212","05","G9038","  ","0000048.04","0000048.04"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04312","00","G9038","  ","0000046.91","0000046.91"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","09","G9038","  ","0000050.00","0000050.00"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","11","G9038","  ","0000050.12","0000050.12"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","15","G9038","  ","0000049.97","0000049.97"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","18","G9038","  ","0000051.15","0000051.15"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","20","G9038","  ","0000047.47","0000047.47"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","28","G9038","  ","0000049.95","0000049.95"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","31","G9038","  ","0000050.88","0000050.88"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","04412","99","G9038","  ","0000048.46","0000048.46"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05102","00","G9038","  ","0000046.73","0000046.73"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05202","00","G9038","  ","0000046.73","0000046.73"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05302","01","G9038","  ","0000048.75","0000048.75"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05302","02","G9038","  ","0000048.65","0000048.65"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05302","99","G9038","  ","0000046.45","0000046.45"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","05402","00","G9038","  ","0000046.52","0000046.52"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06102","12","G9038","  ","0000049.50","0000049.50"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06102","15","G9038","  ","0000052.37","0000052.37"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06102","16","G9038","  ","0000052.69","0000052.69"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06102","99","G9038","  ","0000048.55","0000048.55"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06202","00","G9038","  ","0000049.14","0000049.14"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","06302","00","G9038","  ","0000047.55","0000047.55"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","07102","13","G9038","  ","0000045.57","0000045.57"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","07202","01","G9038","  ","0000048.66","0000048.66"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","07202","99","G9038","  ","0000047.00","0000047.00"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","07302","00","G9038","  ","0000045.87","0000045.87"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","08102","00","G9038","  ","0000047.01","0000047.01"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","08202","01","G9038","  ","0000051.10","0000051.10"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","08202","99","G9038","  ","0000048.11","0000048.11"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","03","G9038","  ","0000051.42","0000051.42"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","04","G9038","  ","0000053.58","0000053.58"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09102","99","G9038","  ","0000049.41","0000049.41"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09202","20","G9038","  ","0000050.07","0000050.07"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","09202","50","G9038","  ","0000050.07","0000050.07"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10112","00","G9038","  ","0000045.90","0000045.90"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10212","01","G9038","  ","0000050.11","0000050.11"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10212","99","G9038","  ","0000047.34","0000047.34"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","10312","35","G9038","  ","0000046.49","0000046.49"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11202","01","G9038","  ","0000047.45","0000047.45"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11302","00","G9038","  ","0000049.10","0000049.10"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11402","16","G9038","  ","0000047.24","0000047.24"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","11502","00","G9038","  ","0000047.46","0000047.46"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12102","01","G9038","  ","0000049.85","0000049.85"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12202","01","G9038","  ","0000056.28","0000056.28"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12302","01","G9038","  ","0000052.92","0000052.92"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12302","99","G9038","  ","0000050.55","0000050.55"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12402","01","G9038","  ","0000055.69","0000055.69"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12402","99","G9038","  ","0000053.64","0000053.64"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12502","01","G9038","  ","0000052.14","0000052.14"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","12502","99","G9038","  ","0000048.01","0000048.01"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13102","00","G9038","  ","0000053.08","0000053.08"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","01","G9038","  ","0000056.81","0000056.81"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","02","G9038","  ","0000058.15","0000058.15"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13202","03","G9038","  ","0000054.13","0000054.13"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13282","99","G9038","  ","0000048.16","0000048.16"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","13292","04","G9038","  ","0000057.13","0000057.13"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14112","03","G9038","  ","0000049.54","0000049.54"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14112","99","G9038","  ","0000047.12","0000047.12"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14212","01","G9038","  ","0000055.50","0000055.50"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14212","99","G9038","  ","0000051.41","0000051.41"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14312","40","G9038","  ","0000050.55","0000050.55"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14412","01","G9038","  ","0000051.17","0000051.17"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","14512","50","G9038","  ","0000048.80","0000048.80"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","15102","00","G9038","  ","0000046.77","0000046.77"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
"2024","15202","00","G9038","  ","0000047.83","0000047.83"," ","0","A","0","0000000.00","0000000.00","9","0000000.00","0000000.00"
